0.0,0.47,0.0,0.1,0.32,0.2,0.0,0.2,0.27,0.9,1.5,0.3,0.1,0.0,0.1,0.0,0.0,4.77
0.0,0.14,0.0,1.2,0.2,0.8,0.9,1.5,0.12,0.1,0.0,1.4,0.18,0.0,0.0,0.0,0.0,0.0
0.32,0.2,2.12,0.9,1.02,0.3,2.78,0.06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36,1.5,0.67,0.16,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
0.4,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.08
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.34,0.0,0.0,0.1,0.0,0.05,0.48
0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.17,0.0,0.0,0.1,0.01,0.3,0.9,0.6,0.1,0.0
0.0,0.0,0.13,0.0,0.1,0.12,0.0,0.0,0.1,0.0,0.3,0.9,0.09,0.1,1.6,2.9,2.7,0.09
0.0,0.1,0.25,0.0,0.18,0.0,0.03,0.3,0.9,0.0,0.5,1.6,2.9,0.07,1.5,6.2,1.7,1.33
0.14,0.0,0.0,0.0,0.13,0.14,0.52,0.1,1.6,2.9,2.7,1.5,3.59,4.37,2.2,0.24,1.9,1.89
0.13,0.0,0.12,0.8,0.94,0.04,1.52,2.11,1.5,5.26,1.8,3.31,2.4,6.12,0.9,5.04,1.02,0.7
1.42,0.66,0.1,2.9,0.61,1.5,2.7,1.8,4.56,0.8,1.9,0.9,2.55,0.7,0.6,0.4,0.2,0.13
2.26,2.7,1.5,2.34,1.8,2.2,1.78,2.79,2.5,1.07,0.7,0.75,0.4,0.2,0.35,0.04,0.0,0.03
1.32,3.74,2.2,1.84,3.68,0.9,1.1,5.34,0.6,0.4,0.2,0.38,0.17,0.0,0.11,0.0,0.4,0.53
3.22,1.9,5.93,1.27,0.7,0.52,0.4,0.2,0.1,0.07,0.0,0.14,0.39,0.4,1.0,0.9,0.0,0.45
0.78,0.66,0.37,0.8,0.3,0.1,0.2,0.0,0.15,0.66,0.4,1.0,0.9,0.0,0.47,0.81,1.31,1.77
0.36,0.2,0.63,0.2,0.04,0.6,0.0,0.0,0.66,0.9,0.3,0.7,0.8,1.0,0.8,0.4,0.11,0.09
0.09,0.0,0.6,0.18,0.4,0.0,1.11,1.44,0.7,0.42,1.0,0.8,0.4,0.25,0.1,0.04,0.0,0.0
0.52,0.0,1.0,0.9,0.3,0.7,0.19,0.98,0.8,0.96,0.44,0.1,0.0,0.0,0.0,0.91,0.0,0.13
0.66,0.3,0.7,0.8,1.26,0.54,0.4,1.35,0.1,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.01
0.33,1.0,0.8,1.69,0.44,0.23,0.14,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94,0.23,0.1,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.9,0.6,0.6,0.0,1.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.2,0.9,0.6,0.0,1.4,0.85,1.47,1.83,0.54
0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.6,0.6,1.4,1.5,1.4,0.2,0.6,0.5,0.7,0.02
0.0,0.0,0.0,0.2,0.15,0.6,0.6,0.24,2.11,1.4,0.5,0.6,0.5,0.7,1.0,0.5,0.12,0.06
0.0,0.9,0.6,0.08,1.4,1.5,0.99,2.33,0.4,0.5,1.37,0.4,0.3,0.1,0.1,0.12,0.0,0.14
0.82,0.94,1.5,1.4,1.32,0.6,0.5,0.7,1.0,0.5,0.1,0.1,0.1,0.11,0.1,0.0,0.0,0.0
2.09,0.5,0.6,2.38,0.44,1.0,0.5,0.55,0.11,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
0.54,0.36,0.54,0.5,1.78,0.12,0.16,0.0,0.1,0.0,0.23,0.0,0.0,0.0,0.1,0.08,0.1,0.0
0.74,0.1,0.37,0.1,0.0,0.03,0.0,0.05,0.0,0.0,0.1,0.0,0.08,0.1,0.0,0.0,0.0,0.0
0.15,0.13,0.0,0.0,0.16,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
0.08,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
